MIN,PF,STL,PTS,FGM,FGA,BLK,BLKA,PLUS_MINUS,PFD,TOV,DREB,REB,OREB,FTM,FTA,EXP,POSS,AGE,HEIGHT,WEIGHT,BMI,USG_PCT,PIE,E_OFF_RATING,E_DEF_RATING,AST_TO,AST_RATIO,FG3M,FG3A,AST,PFD,Games Missed
55.083333333333336,4,2,14,4,13,1,1,28,4,0,6,7,1,5,6,1.0,117,24,77.0,180.0,21.34255355034576,0.122,0.069,116.3,92.8,0.0,23.8,1,2,5,4,0
1782.8566666666666,121,53,657,239,495,51,24,55,123,65,168,250,82,97,136,7.0,3781,27,78.0,210.0,24.265285996055226,0.146,0.068,114.0,111.3,1.15,10.8,82,239,75,123,6
399.3366666666666,21,8,191,76,165,2,15,-33,31,31,38,45,7,24,27,14.0,844,35,75.0,200.0,24.995555555555555,0.222,0.108,103.6,106.3,2.52,27.3,15,41,78,31,57
2380.985,152,74,1107,387,839,87,28,619,154,112,259,310,51,137,152,6.0,4935,29,76.0,190.0,23.125,0.183,0.106,121.2,108.5,3.37,27.1,196,495,377,154,10
1442.8483333333334,120,43,997,360,776,22,61,-201,125,112,149,185,36,140,161,3.0,3038,26,77.0,215.0,25.492494518468543,0.273,0.128,106.2,113.7,2.05,19.5,137,360,230,125,40
2446.6566666666668,206,61,1841,642,1305,28,48,316,352,178,252,308,56,405,457,8.0,5103,27,78.0,206.0,23.803090072320842,0.289,0.142,117.8,112.4,2.65,22.1,152,418,472,352,13
2247.7433333333333,74,73,1323,498,1056,23,34,-291,152,108,234,261,27,161,201,3.0,4795,23,77.0,200.0,23.713948389273064,0.229,0.112,106.8,113.9,2.56,18.3,166,446,277,152,14
312.92333333333335,14,9,114,38,108,2,4,23,15,17,31,36,5,13,16,5.0,663,29,73.0,195.0,25.724338525051603,0.175,0.077,109.2,104.0,2.88,27.2,25,83,49,15,2
29.866666666666667,1,0,22,10,19,1,0,-9,3,3,8,9,1,1,3,0.0,73,25,77.0,210.0,24.899645808736718,0.278,0.164,89.9,102.5,1.33,15.4,1,8,4,3,0
2226.738333333333,241,64,915,329,768,10,31,-21,119,88,193,246,53,124,147,6.0,4630,28,78.0,225.0,25.99852071005917,0.176,0.056,112.2,111.9,1.35,11.4,133,370,119,119,10
2.1333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,4,26,85.0,215.0,20.919723183391003,0.25,-0.167,75.0,87.2,0.0,0.0,0,0,0,0,0
2928.0216666666665,250,74,1593,634,1068,48,86,69,375,272,826,1120,294,292,415,7.0,6085,28,82.0,240.0,25.09220701963117,0.22,0.169,114.2,114.0,2.47,30.8,33,87,673,375,0
419.54,47,12,144,56,113,14,8,-32,31,9,68,113,45,29,42,1.0,888,21,81.0,215.0,23.03688462124676,0.139,0.084,114.1,116.8,4.0,20.2,3,9,36,31,8
1942.65,118,101,1463,503,1089,30,54,325,234,154,234,280,46,275,318,6.0,4054,27,75.0,215.0,26.87022222222222,0.301,0.15,115.1,107.4,2.16,19.5,182,494,333,234,27
2360.393333333333,166,107,1259,445,1004,36,32,162,123,113,234,297,63,86,114,5.0,4770,27,76.0,203.0,24.707236842105264,0.209,0.098,115.8,114.2,1.91,15.7,283,705,216,123,1
1934.5933333333328,150,56,580,215,511,38,18,-107,46,59,208,317,109,33,46,7.0,3951,31,79.0,220.0,24.78128505047268,0.132,0.062,110.7,112.2,1.81,15.3,117,336,107,46,14
904.4783333333334,64,16,351,123,284,2,6,-143,15,28,49,59,10,11,19,9.0,1970,32,78.0,225.0,25.99852071005917,0.144,0.054,111.1,120.5,2.5,18.0,94,229,70,15,14
1490.1833333333334,166,55,475,185,372,47,18,171,123,135,322,398,76,54,74,11.0,3211,34,78.0,230.0,26.576265614727152,0.148,0.108,115.1,110.1,2.46,38.1,51,129,332,123,5
1168.705,115,27,379,152,253,61,23,-106,91,61,219,322,103,72,93,5.0,2423,27,82.0,245.0,25.614961332540155,0.129,0.099,108.4,112.5,1.03,15.0,3,3,63,91,2
22.683333333333334,1,2,11,4,6,0,0,8,0,1,1,1,0,0,0,0.0,50,24,81.0,205.0,21.965401615607377,0.123,0.088,136.9,110.9,1.0,12.5,3,5,1,0,0
130.895,12,9,39,15,33,3,1,-43,6,5,8,14,6,2,2,1.0,271,26,75.0,203.0,25.37048888888889,0.128,0.083,98.0,110.4,2.8,26.4,7,17,14,6,45
1905.4483333333333,163,46,875,304,675,16,25,38,77,95,158,173,15,80,90,5.0,3901,30,79.0,215.0,24.218074026598302,0.184,0.082,110.6,110.6,2.02,19.3,187,473,192,77,14
1214.115,161,33,617,230,499,38,35,-188,94,52,157,250,93,69,93,0.0,2485,28,81.0,245.0,26.251333638164915,0.202,0.088,107.4,116.1,1.29,10.2,88,245,67,94,0
836.3033333333333,113,26,208,72,106,20,12,3,105,32,117,214,97,63,89,9.0,1786,32,82.0,240.0,25.09220701963117,0.087,0.079,114.3,114.6,2.63,32.2,1,3,84,105,3
108.41,6,2,43,15,30,0,0,-16,1,2,13,16,3,0,0,3.0,227,27,79.0,196.0,22.077872135875662,0.129,0.101,108.9,113.8,5.0,23.8,13,27,10,1,0
1358.525,101,85,354,139,311,25,14,71,42,59,174,236,62,34,53,1.0,2821,21,79.0,199.0,22.41579875020029,0.123,0.08,116.4,111.0,2.78,29.4,42,135,164,42,19
674.0716666666667,56,26,290,92,234,12,8,-74,26,18,52,61,9,30,33,7.0,1395,31,82.0,225.0,23.523944080904222,0.169,0.069,106.8,114.3,1.94,11.7,76,200,35,26,6
23.08333333333333,2,2,4,1,6,2,0,-4,1,2,5,5,0,2,2,0.0,53,23,78.0,240.0,27.731755424063117,0.148,0.045,105.6,112.8,0.5,10.0,0,5,1,1,0
132.815,5,1,41,15,49,2,3,-84,7,8,13,14,1,1,4,0.0,270,20,80.0,170.0,18.6734375,0.196,0.03,94.5,125.6,1.25,14.5,10,33,10,7,0
1892.63,79,66,749,274,618,30,40,131,63,73,106,122,16,51,64,15.0,3956,35,75.0,215.0,26.87022222222222,0.162,0.07,115.2,110.7,1.9,16.2,150,397,139,63,13
393.3066666666667,62,27,207,81,167,5,17,-138,47,21,50,85,35,32,49,2.0,884,27,78.0,235.0,27.154010519395136,0.208,0.09,100.8,115.7,1.67,14.3,13,46,35,47,8
579.6733333333333,48,29,220,79,221,7,6,-140,20,21,53,58,5,29,36,11.0,1221,31,78.0,205.0,23.687541091387246,0.187,0.06,97.1,109.5,2.29,15.9,33,130,48,20,7
1532.35,134,45,785,320,552,72,39,33,137,90,357,468,111,123,171,2.0,3209,23,83.0,215.0,21.940049354042678,0.2,0.139,111.7,109.5,1.78,18.2,22,59,160,137,33
9.31,1,0,3,1,2,0,0,6,1,0,1,1,0,1,2,2.0,20,24,83.0,234.0,23.87893743649296,0.15,0.026,114.6,89.5,0.0,0.0,0,0,0,1,0
42.9,4,0,5,1,9,0,0,-1,1,1,5,6,1,2,2,4.0,89,25,76.0,200.0,24.342105263157894,0.111,0.007,116.5,121.7,4.0,26.7,1,8,4,1,41
2337.4166666666665,168,76,1421,528,1096,28,77,204,277,137,309,381,72,271,319,2.0,4794,22,82.0,220.0,23.001189767995243,0.25,0.131,111.1,106.9,1.96,16.5,94,334,269,277,10
2684.4266666666667,183,101,1270,423,1018,59,32,183,201,126,245,278,33,197,229,7.0,5568,30,72.0,197.0,26.71508487654321,0.194,0.118,113.1,110.1,4.67,32.4,227,586,589,201,9
299.9266666666667,17,14,88,30,76,3,2,45,16,10,26,30,4,14,20,4.0,653,26,79.0,202.0,22.753725364524914,0.126,0.061,116.3,111.4,2.5,21.2,14,40,25,16,3
1233.165,64,28,699,241,563,24,40,-194,101,65,143,196,53,115,153,0.0,2564,19,81.0,210.0,22.50114311842707,0.238,0.095,103.2,111.7,0.91,7.8,102,286,59,101,0
217.635,19,9,34,15,49,0,2,31,4,5,5,9,4,1,2,4.0,469,28,74.0,200.0,25.675675675675677,0.105,0.014,109.4,103.0,4.2,27.6,3,28,21,4,70
288.75333333333333,28,12,88,29,78,3,5,-79,20,14,27,45,18,18,22,13.0,612,38,77.0,195.0,23.12109967954124,0.147,0.059,100.0,114.8,2.0,21.4,12,40,28,20,3
992.1216666666668,115,20,325,103,226,8,5,-97,68,19,75,92,17,34,42,4.0,2095,27,78.0,215.0,24.843030900723207,0.11,0.047,111.3,116.2,1.95,12.5,85,193,37,68,1
1297.3466666666666,91,49,372,131,297,14,8,91,36,31,67,91,24,34,45,9.0,2664,29,76.0,210.0,25.55921052631579,0.114,0.057,112.3,110.1,2.81,20.2,76,205,87,36,28
679.9,77,39,240,103,183,18,12,83,26,27,67,113,46,14,23,7.0,1465,31,74.0,195.0,25.033783783783782,0.13,0.078,116.0,108.8,1.78,17.9,20,55,48,26,38
1993.5983333333331,96,77,974,361,847,10,31,-194,78,47,163,188,25,74,96,5.0,4159,25,77.0,204.0,24.188227357058526,0.195,0.077,112.1,117.2,2.53,11.4,178,453,119,78,11
1831.125,192,30,768,284,632,18,16,31,55,72,256,278,22,51,60,7.0,3766,31,79.0,230.0,25.90770709822144,0.173,0.069,113.6,112.8,1.36,11.9,149,396,98,55,0
2567.2433333333333,210,87,2222,837,1369,79,90,339,604,250,645,841,196,514,782,10.0,5451,29,83.0,243.0,24.797358107127305,0.32,0.197,118.7,112.5,1.9,19.6,34,124,476,604,9
957.0866666666668,107,32,311,126,209,72,16,26,79,44,177,286,109,57,87,4.0,1947,24,82.0,250.0,26.137715645449138,0.129,0.113,108.8,109.7,1.8,21.4,2,14,79,79,1
1245.25,67,40,500,187,403,13,18,-134,99,66,143,181,38,89,120,13.0,2617,34,79.0,225.0,25.34449607434706,0.175,0.087,111.4,116.3,2.39,23.3,37,90,158,99,30
1267.6683333333333,87,34,510,189,445,2,26,-378,48,50,105,132,27,44,51,0.0,2693,20,78.0,200.0,23.109796186719265,0.167,0.059,104.5,118.6,1.36,11.6,88,241,68,48,3
2129.56,226,44,784,276,605,39,28,-244,171,109,232,318,86,106,140,4.0,4429,25,78.0,236.0,27.269559500328732,0.157,0.065,110.7,115.1,1.6,18.4,126,336,174,171,5
2513.3,157,69,1014,340,682,45,26,262,140,95,247,295,48,129,147,5.0,5232,28,76.0,198.0,24.098684210526315,0.143,0.087,117.7,112.7,2.39,21.3,205,445,227,140,7
39.74333333333333,5,0,15,5,11,4,1,-9,5,4,6,9,3,4,9,2.0,94,22,79.0,206.0,23.20429418362442,0.178,0.044,105.2,109.9,1.0,17.4,1,3,4,5,8
192.09,23,4,82,28,55,2,4,16,12,7,32,49,17,16,17,0.0,409,22,78.0,185.0,21.37656147271532,0.142,0.101,112.8,111.7,2.0,16.7,10,27,14,12,4
4.75,1,2,2,1,2,0,0,4,0,1,0,2,2,0,0,4.0,11,25,77.0,202.0,23.951087873165797,0.188,0.261,78.7,57.1,1.0,25.0,0,0,1,0,0
2380.87,98,54,1000,347,732,12,27,-80,164,58,182,249,67,157,196,11.0,4996,32,80.0,225.0,24.71484375,0.154,0.073,112.9,115.0,1.71,10.3,149,385,99,164,0
99.92,15,2,56,23,50,3,2,-41,10,6,18,30,12,7,13,3.0,213,26,82.0,240.0,25.09220701963117,0.233,0.081,107.0,127.9,1.0,9.0,3,14,6,10,0
1365.835,117,53,405,153,329,30,14,7,42,34,145,210,65,23,36,3.0,2769,27,77.0,220.0,26.085343228200372,0.121,0.067,109.5,108.7,2.06,15.6,76,192,70,42,15
29.916666666666668,6,2,11,4,10,1,1,6,1,2,3,4,1,1,2,0.0,68,24,81.0,220.0,23.572626124066453,0.155,0.043,128.3,115.5,2.0,23.5,2,6,4,1,0
2321.4283333333333,224,105,837,293,588,62,42,231,139,93,198,272,74,137,158,2.0,4767,25,79.0,206.0,23.20429418362442,0.141,0.076,115.9,109.5,2.14,20.9,114,273,199,139,6
47.97666666666667,10,1,20,8,20,0,0,8,0,2,8,9,1,0,0,0.0,113,24,80.0,215.0,23.61640625,0.186,0.038,108.9,104.1,1.0,8.3,4,14,2,0,6
225.81833333333333,46,3,34,14,22,20,3,-90,14,15,31,51,20,6,12,0.0,470,21,84.0,240.0,23.91156462585034,0.079,0.033,94.0,112.8,0.87,23.2,0,0,13,14,2
1985.3366666666664,119,50,1156,388,894,10,45,-34,191,101,242,259,17,209,245,3.0,4157,25,74.0,190.0,24.39189189189189,0.233,0.119,112.1,113.2,3.28,23.1,171,433,331,191,11
1887.0566666666664,140,57,647,235,480,34,37,40,118,54,139,206,67,93,137,3.0,3838,23,77.0,225.0,26.678191937932198,0.136,0.067,112.6,109.3,2.44,18.3,84,215,132,118,13
1896.3483333333331,210,87,582,235,365,85,29,406,136,93,382,626,244,111,157,5.0,3876,26,84.0,250.0,24.907879818594104,0.116,0.113,118.0,109.7,2.02,26.6,1,3,188,136,6
770.905,137,34,383,155,233,61,22,29,95,39,144,238,94,73,102,2.0,1673,22,81.0,205.0,21.965401615607377,0.165,0.122,114.0,112.2,1.28,13.7,0,4,50,95,2
1444.8666666666666,87,46,636,222,485,22,15,352,91,47,148,180,32,45,52,3.0,3144,24,75.0,165.0,20.621333333333332,0.157,0.09,116.8,108.2,2.11,15.2,147,353,99,91,4
469.39666666666665,43,13,114,40,116,5,8,-199,15,16,33,48,15,12,18,2.0,1011,25,78.0,232.0,26.807363576594344,0.122,0.026,106.1,124.1,1.56,15.2,22,77,25,15,48
71.92166666666667,6,2,23,10,24,0,2,-30,2,2,7,10,3,0,1,1.0,144,24,80.0,238.0,26.1428125,0.16,0.058,96.6,118.5,3.0,18.8,3,10,6,2,0
1422.8166666666666,99,17,503,186,382,38,17,-133,82,66,231,305,74,64,85,3.0,2979,23,80.0,250.0,27.4609375,0.143,0.081,109.4,113.9,1.11,13.1,67,175,73,82,33
19.383333333333333,0,0,8,3,10,0,2,-14,2,0,0,0,0,0,0,11.0,42,35,69.0,185.0,27.31674018063432,0.227,0.047,106.3,125.2,0.0,23.1,2,4,3,2,0
4.283333333333333,0,0,2,1,3,0,0,-5,0,0,0,0,0,0,0,0.0,8,23,75.0,185.0,23.12088888888889,0.375,0.0,75.0,139.6,0.0,0.0,0,1,0,0,0
740.8466666666667,49,17,139,66,158,4,7,-280,14,47,65,76,11,3,4,4.0,1549,35,72.0,175.0,23.73167438271605,0.119,0.057,101.8,118.6,3.09,41.2,4,8,145,14,0
62.39,8,4,23,7,24,1,0,-4,2,2,11,14,3,2,2,2.0,144,29,77.0,250.0,29.64243548659133,0.166,0.089,85.1,88.5,0.5,3.6,7,20,1,2,19
1794.4483333333333,180,22,794,337,519,83,40,184,137,79,430,626,196,120,166,7.0,3628,27,84.0,240.0,23.91156462585034,0.165,0.125,115.7,110.8,1.18,12.1,0,0,93,137,12
3.3833333333333333,0,0,4,2,5,0,1,3,0,0,1,2,1,0,0,0.0,8,24,76.0,200.0,24.342105263157894,0.385,0.128,127.1,121.0,0.0,0.0,0,1,0,0,0
39.01,4,1,16,5,12,1,0,23,3,2,8,10,2,3,4,1.0,86,21,73.0,195.0,25.724338525051603,0.16,0.145,118.6,83.3,5.0,38.5,3,7,10,3,3
780.6266666666667,60,11,199,80,183,27,15,-49,18,15,103,146,43,11,20,2.0,1625,21,81.0,203.0,21.7511050144795,0.113,0.059,108.2,111.0,1.93,12.3,28,81,29,18,1
317.925,19,7,226,80,170,5,16,11,48,27,44,50,6,52,64,4.0,675,24,74.0,174.0,22.33783783783784,0.296,0.157,109.9,109.7,2.7,24.5,14,51,73,48,48
339.3616666666667,46,14,185,79,132,20,5,7,39,34,84,126,42,26,45,15.0,752,36,84.0,270.0,26.900510204081634,0.214,0.127,109.6,111.6,0.5,8.4,1,7,17,39,1
2423.845,200,52,1044,378,833,61,56,-84,138,89,477,616,139,150,185,1.0,5045,21,83.0,220.0,22.450283059950646,0.174,0.099,110.6,113.2,1.36,10.8,138,380,121,138,5
1700.5733333333333,173,42,638,234,509,22,63,-338,138,66,357,508,151,129,171,1.0,3484,21,79.0,227.0,25.56978048389681,0.159,0.093,104.7,116.2,1.08,9.9,41,139,71,138,10
63.64833333333333,3,4,6,2,16,1,0,-28,0,2,8,12,4,0,0,1.0,137,26,79.0,225.0,25.34449607434706,0.11,0.011,89.1,112.8,0.5,5.3,2,10,1,0,0
698.405,39,33,173,60,150,5,5,-172,14,30,37,46,9,2,2,1.0,1418,25,68.0,160.0,24.325259515570934,0.112,0.077,104.1,117.3,4.57,43.2,51,126,137,14,0
38.15166666666666,3,0,13,5,9,1,1,-16,1,1,4,7,3,2,2,0.0,75,24,80.0,200.0,21.96875,0.133,0.09,95.9,128.3,3.0,21.4,1,4,3,1,0
989.2133333333334,80,22,530,195,479,4,28,-126,79,62,111,131,20,59,76,1.0,2136,21,75.0,198.0,24.7456,0.238,0.081,109.2,114.6,1.76,15.9,81,224,109,79,0
2217.4766666666665,204,57,1185,417,973,41,88,-350,227,190,178,264,86,227,303,1.0,4706,22,76.0,195.0,23.73355263157895,0.244,0.076,109.0,116.6,1.56,18.6,124,369,296,227,5
2105.4533333333334,219,63,757,307,628,42,28,156,93,87,168,224,56,57,79,3.0,4268,23,81.0,185.0,19.822435604328607,0.156,0.056,113.5,108.8,1.16,11.9,86,255,101,93,10
506.995,66,36,163,59,148,15,16,-28,38,34,45,78,33,35,42,2.0,1046,21,76.0,202.0,24.585526315789473,0.167,0.055,113.5,113.5,1.29,17.9,10,48,44,38,16
1155.6983333333333,74,38,312,114,270,9,8,-69,34,23,130,161,31,26,36,11.0,2441,33,78.0,235.0,27.154010519395136,0.113,0.059,112.3,114.2,2.87,17.7,58,166,66,34,31
1031.4566666666667,137,42,265,108,229,15,17,78,56,37,136,197,61,26,39,3.0,2168,28,76.0,230.0,27.99342105263158,0.115,0.059,110.0,104.7,1.73,18.4,23,77,64,56,9
121.085,10,7,47,18,41,0,2,-28,5,7,18,22,4,5,6,3.0,259,23,75.0,190.0,23.74577777777778,0.18,0.085,102.2,111.4,1.14,13.6,6,22,8,5,0
2113.195,167,77,889,341,697,20,63,108,135,110,203,285,82,142,175,0.0,4319,23,78.0,225.0,25.99852071005917,0.181,0.084,112.5,109.0,1.77,18.1,65,202,195,135,7
805.55,69,29,379,118,303,12,23,-114,75,45,77,128,51,90,109,1.0,1668,22,79.0,235.0,26.470918122095817,0.201,0.083,103.5,110.3,1.29,12.8,53,156,58,75,29
1319.1083333333331,149,35,555,248,378,76,37,-17,99,77,283,429,146,59,107,7.0,2763,28,84.0,260.0,25.90419501133787,0.16,0.117,112.6,113.0,1.65,20.3,0,0,127,99,32
2726.3033333333333,144,70,2212,790,1648,13,64,512,480,186,235,278,43,421,497,5.0,5508,27,74.0,190.0,24.39189189189189,0.311,0.156,117.9,111.9,2.79,20.5,211,526,519,480,5
2.65,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,5,24,73.0,175.0,23.085944830174515,0.167,-0.08,120.0,91.9,0.0,0.0,0,0,0,0,0
1777.4816666666666,192,33,841,349,564,47,47,-311,149,129,517,709,192,143,181,1.0,3730,20,82.0,250.0,26.137715645449138,0.181,0.137,107.5,115.7,1.14,16.0,0,4,147,149,21
2601.3816666666667,115,66,1610,563,1332,28,108,31,279,191,382,423,41,283,352,2.0,5448,22,76.0,186.0,22.638157894736842,0.27,0.111,112.1,112.8,1.52,14.8,201,605,291,279,0
108.98333333333332,13,3,34,10,45,2,5,-54,10,9,11,13,2,12,20,0.0,235,21,77.0,215.0,25.492494518468543,0.242,-0.018,91.4,114.9,0.89,11.1,2,15,8,10,35
1888.8666666666663,133,67,896,359,702,47,51,-76,124,101,414,488,74,107,147,2.0,4084,22,80.0,219.0,24.05578125,0.184,0.117,113.5,114.8,2.01,19.0,71,200,203,124,26
538.0066666666667,52,19,169,65,189,6,18,-162,27,30,61,79,18,27,37,4.0,1141,26,81.0,190.0,20.3581771071483,0.179,0.036,101.6,115.6,1.23,13.7,12,71,37,27,0
121.78833333333333,13,4,42,15,35,0,1,-1,3,9,13,14,1,3,4,0.0,257,24,74.0,202.0,25.93243243243243,0.164,0.076,107.3,109.2,2.33,31.3,9,25,21,3,1
36.975,8,1,8,4,6,1,0,-6,1,2,6,7,1,0,0,0.0,75,24,79.0,215.0,24.218074026598302,0.088,0.046,110.3,118.1,1.0,20.0,0,2,2,1,0
1046.625,124,17,601,234,395,38,13,-13,96,44,225,337,112,72,104,3.0,2231,24,81.0,215.0,23.03688462124676,0.187,0.124,118.1,118.9,1.43,11.6,61,144,63,96,16
2024.59,205,106,943,336,714,47,26,45,183,132,181,229,48,118,156,2.0,4212,23,77.0,205.0,24.306797099004893,0.191,0.088,110.6,109.3,1.55,18.3,153,385,205,183,7
2223.5983333333334,175,80,1355,536,993,45,51,383,183,123,245,282,37,180,221,1.0,4752,23,77.0,211.0,25.018215550683085,0.232,0.123,117.5,108.6,2.62,21.0,103,241,322,183,11
664.5366666666666,48,11,214,76,179,4,11,-4,34,19,84,131,47,38,46,0.0,1351,23,78.0,220.0,25.42077580539119,0.138,0.075,111.4,111.9,2.37,17.2,24,74,45,34,0
259.09166666666664,22,10,97,34,79,5,3,-27,15,8,22,37,15,18,23,1.0,540,25,78.0,191.0,22.069855358316897,0.158,0.068,106.8,109.7,1.25,9.3,11,31,10,15,1
1861.37,104,57,1250,474,986,39,51,311,162,125,200,242,42,157,184,6.0,3790,27,76.0,215.0,26.167763157894736,0.273,0.137,119.5,111.8,3.07,24.6,145,341,384,162,23
94.9,10,1,21,10,28,0,2,-15,1,9,16,19,3,0,0,1.0,199,25,74.0,180.0,23.10810810810811,0.162,0.041,94.1,103.4,1.22,22.9,1,9,11,1,0
80.9,3,1,50,18,41,1,2,-11,3,2,8,9,1,1,2,2.0,166,23,76.0,190.0,23.125,0.24,0.111,107.3,119.5,3.0,12.0,13,30,6,3,15
2469.668333333333,127,77,1192,352,822,57,42,291,238,185,335,369,34,302,344,14.0,4988,34,77.0,220.0,26.085343228200372,0.202,0.131,118.9,113.4,3.32,35.1,186,488,614,238,8
47.195,9,5,8,3,10,1,2,5,2,5,3,4,1,2,2,14.0,103,37,79.0,240.0,27.034129145970198,0.137,0.019,117.8,109.6,1.6,33.3,0,2,8,2,5
1091.0433333333333,141,12,446,187,305,39,20,-325,84,66,226,336,110,72,102,2.0,2315,23,83.0,240.0,24.49121788358252,0.158,0.097,104.2,118.1,0.82,11.6,0,2,54,84,0
340.42333333333335,29,15,120,45,110,11,1,19,12,17,51,63,12,8,9,0.0,740,20,79.0,235.0,26.470918122095817,0.155,0.08,119.1,116.0,2.35,23.4,22,55,40,12,3
565.6516666666666,58,29,251,98,201,8,13,-48,43,50,49,58,9,31,36,2.0,1217,23,75.0,193.0,24.12071111111111,0.194,0.103,107.4,112.6,2.52,32.1,24,78,126,43,0
245.01666666666668,28,3,83,33,66,13,3,-39,7,7,30,33,3,5,8,1.0,513,24,77.0,210.0,24.899645808736718,0.135,0.068,107.5,115.2,2.0,15.4,12,31,14,7,0
2124.18,235,80,1486,516,1161,106,121,-340,378,160,280,365,85,337,417,5.0,4418,24,82.0,242.0,25.301308744794763,0.302,0.111,104.9,112.7,0.96,9.3,117,366,154,378,16
581.2366666666667,43,36,150,59,114,5,13,43,40,28,97,138,41,24,36,5.0,1253,25,80.0,214.0,23.5065625,0.111,0.077,113.6,109.0,1.29,18.7,8,27,36,40,53
2442.0616666666665,147,53,1271,519,819,81,75,201,329,121,568,811,243,233,314,6.0,5002,26,81.0,243.0,26.037037037037038,0.191,0.149,114.9,109.9,1.74,16.3,0,6,210,329,5
71.13333333333334,3,2,12,6,19,1,2,23,0,2,11,17,6,0,0,1.0,152,24,75.0,181.0,22.620977777777778,0.121,0.079,121.8,106.5,8.0,43.2,0,3,16,0,0
403.03833333333336,28,10,153,55,124,4,15,-159,31,25,54,70,16,33,36,0.0,856,24,75.0,190.0,23.74577777777778,0.17,0.08,102.0,120.3,1.6,19.4,10,42,40,31,0
230.4,19,10,110,45,75,8,4,28,9,7,47,67,20,10,13,4.0,473,30,77.0,205.0,24.306797099004893,0.159,0.121,117.6,111.5,0.71,5.5,10,27,5,9,1
0.6666666666666666,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,2.0,1,25,76.0,205.0,24.950657894736842,0.0,0.0,0.0,300.0,0.0,0.0,0,0,0,0,0
877.1333333333333,123,34,303,126,175,29,16,-107,79,43,142,211,69,51,82,4.0,1877,24,84.0,220.0,21.918934240362812,0.121,0.079,110.7,114.8,0.77,11.6,0,8,33,79,4
49.325,9,2,23,9,15,3,0,-9,1,1,9,11,2,2,2,2.0,114,26,85.0,240.0,23.352249134948096,0.14,0.117,98.3,106.7,2.0,10.5,3,9,2,1,4
2342.5216666666665,185,83,1610,627,1256,37,72,413,241,166,303,387,84,211,300,7.0,4873,27,78.0,223.0,25.76742274819198,0.283,0.116,118.9,110.3,1.5,13.9,145,410,249,241,12
213.7633333333333,15,4,81,34,78,2,2,-33,8,7,18,24,6,7,9,4.0,447,24,76.0,201.0,24.463815789473685,0.176,0.066,103.6,109.3,2.71,17.6,6,29,19,8,0
896.9466666666667,98,28,276,95,228,27,10,124,55,34,198,234,36,33,41,1.0,1890,22,81.0,240.0,25.715592135345222,0.133,0.096,115.3,108.2,3.24,28.2,53,144,110,55,8
2645.213333333333,145,75,1987,672,1426,43,61,608,340,188,534,601,67,414,497,6.0,5436,26,80.0,210.0,23.0671875,0.296,0.155,120.4,109.4,1.94,16.7,229,609,364,340,7
142.01666666666668,1,7,52,20,36,1,2,21,6,5,17,20,3,3,4,2.0,292,27,75.0,177.0,22.121066666666668,0.124,0.139,111.8,106.0,5.4,39.1,9,19,27,6,0
1307.3383333333334,100,16,509,167,366,31,16,-77,103,46,132,178,46,122,149,15.0,2746,37,80.0,235.0,25.81328125,0.152,0.076,109.8,111.9,1.52,12.8,53,160,70,103,3
1830.1866666666667,117,45,1132,383,850,34,64,-351,212,116,154,191,37,255,312,9.0,3751,30,79.0,210.0,23.65486300272392,0.255,0.1,105.9,115.1,1.31,12.2,111,276,152,212,28
334.31333333333333,24,10,115,45,95,4,3,-22,14,16,53,76,23,12,16,2.0,709,23,80.0,240.0,26.3625,0.144,0.09,108.3,110.4,1.31,15.1,13,39,21,14,0
2193.095,168,62,861,340,776,40,67,-344,131,140,339,476,137,111,144,1.0,4648,21,80.0,230.0,25.2640625,0.187,0.082,106.6,114.1,1.78,20.3,70,227,249,131,8
584.7833333333333,45,8,92,38,55,19,2,-10,26,16,91,147,56,16,24,2.0,1140,25,82.0,250.0,26.137715645449138,0.06,0.074,108.1,110.0,1.56,23.8,0,0,25,26,8
60.13166666666667,5,1,20,9,14,2,2,-13,3,0,10,13,3,2,2,0.0,136,25,78.0,230.0,26.576265614727152,0.098,0.096,110.0,120.8,0.0,16.7,0,2,3,3,0
80.71666666666667,5,1,31,11,33,3,0,27,7,2,5,6,1,7,11,3.0,179,27,77.0,190.0,22.528250969809413,0.188,0.034,113.6,97.7,2.5,11.1,2,17,5,7,0
66.51666666666667,4,2,29,10,30,2,0,4,3,3,6,7,1,2,4,0.0,147,20,78.0,215.0,24.843030900723207,0.22,0.067,99.8,97.7,2.0,14.6,7,25,6,3,0
1003.6016666666668,71,37,357,138,365,16,6,27,13,36,49,60,11,4,7,5.0,2078,28,73.0,200.0,26.383936948770877,0.168,0.053,109.6,108.5,2.61,18.9,77,234,94,13,0
2042.0583333333332,68,79,1246,396,793,17,63,215,312,102,213,318,105,394,459,12.0,4131,34,79.0,230.0,25.90770709822144,0.235,0.145,115.4,109.3,2.92,21.5,60,145,298,312,21
763.46,74,20,274,106,206,33,22,161,59,31,84,172,88,52,65,2.0,1628,28,83.0,255.0,26.02191900130643,0.139,0.092,114.5,105.9,2.1,19.6,10,40,65,59,4
